code,name,address,latitude,longitude,summary,description,휴무일,운영시간,imageUrl,category
P0409,반공순국용사 위령탑,서울특별시 영등포구 신길동 20-4,37.51716105,126.918652,반공순국용사 위령탑은(는) 서울의 대표적인 명소입니다.,반공순국용사 위령탑은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0410,반포대교,서울 서초구 반포동,37.50514468,127.0133591,반포대교은(는) 서울의 대표적인 명소입니다.,반포대교은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0411,반포대교 달빛무지개분수,서울 서초구 반포동 649-1,37.51262196,126.9983939,반포대교 달빛무지개분수은(는) 서울의 대표적인 명소입니다.,반포대교 달빛무지개분수은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0412,반포한강공원,서울 서초구 반포동 115-5,37.51081993,126.997161,반포한강공원은(는) 서울의 대표적인 명소입니다.,반포한강공원은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0413,방우산장,서울특별시 성북구 성북로 66 (성북동),37.59339292,127.0017074,방우산장은(는) 서울의 대표적인 명소입니다.,방우산장은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0414,방이동 고분군,서울 송파구 오금로 219,37.50779588,127.1188356,방이동 고분군은(는) 서울의 대표적인 명소입니다.,방이동 고분군은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0415,방이동 백제고분군,서울 송파구 오금로 219,37.50779588,127.1188356,방이동 백제고분군은(는) 서울의 대표적인 명소입니다.,방이동 백제고분군은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0416,방화대교,서울특별시 강서구 방화동로 61 (방화동),37.56599826,126.8122229,방화대교은(는) 서울의 대표적인 명소입니다.,방화대교은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0417,배봉산,서울특별시 동대문구 전농동,37.57932861,127.0539783,배봉산은(는) 서울의 대표적인 명소입니다.,배봉산은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0418,배봉산숲속도서관,서울특별시 동대문구 전농로16길 97 (전농동),37.57844311,127.0627351,배봉산숲속도서관은(는) 서울의 대표적인 명소입니다.,배봉산숲속도서관은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0419,배재학당역사박물관,서울 중구 서소문로11길 19,37.56400644,126.9725999,배재학당역사박물관은(는) 서울의 대표적인 명소입니다.,배재학당역사박물관은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0420,배제학당 역사박물관,서울 중구 서소문로11길 19,37.56400644,126.9725999,배제학당 역사박물관은(는) 서울의 대표적인 명소입니다.,배제학당 역사박물관은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0421,백련사(강북),서울특별시 강북구 4.19로20길 142 (수유동),37.64704215,126.999533,백련사(강북)은(는) 서울의 대표적인 명소입니다.,백련사(강북)은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0422,백련사(서대문),서울특별시 서대문구 백련사길 170-43 (홍은동),37.58623807,126.9273933,백련사(서대문)은(는) 서울의 대표적인 명소입니다.,백련사(서대문)은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0423,백범광장(백범 김구선생 동상),서울특별시 중구 회현동1가 100-115,37.55492514,126.979914,백범광장(백범 김구선생 동상)은(는) 서울의 대표적인 명소입니다.,백범광장(백범 김구선생 동상)은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0424,백범광장공원,서울 중구 남창동 205-4,37.5558408,126.9773199,백범광장공원은(는) 서울의 대표적인 명소입니다.,백범광장공원은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0425,백범김구기념관,서울특별시 용산구 임정로 26 (효창동),37.54427794,126.959253,백범김구기념관은(는) 서울의 대표적인 명소입니다.,백범김구기념관은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0426,백사실계곡,서울 종로구 부암동 115,37.60071824,126.9654386,백사실계곡은(는) 서울의 대표적인 명소입니다.,백사실계곡은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0427,백악마루,서울특별시 종로구 부암동 30 백악마루,37.59389498,126.9694969,백악마루은(는) 서울의 대표적인 명소입니다.,백악마루은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0428,백악미술관,서울특별시 종로구 인사동9길 16 (관훈동),37.57363884,126.9841389,백악미술관은(는) 서울의 대표적인 명소입니다.,백악미술관은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0429,백암아트홀,서울특별시 강남구 테헤란로113길 7 (삼성동),37.51067112,127.0658792,백암아트홀은(는) 서울의 대표적인 명소입니다.,백암아트홀은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0430,백인제가옥,서울 종로구 북촌로7길 16,37.58081752,126.984173,백인제가옥은(는) 서울의 대표적인 명소입니다.,백인제가옥은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0431,법룡사,서울특별시 강남구 광평로31길 56 (수서동),37.48615052,127.0883688,법룡사은(는) 서울의 대표적인 명소입니다.,법룡사은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0432,법안정사,서울특별시 양천구 목동동로 371 (목동),37.53547637,126.8784908,법안정사은(는) 서울의 대표적인 명소입니다.,법안정사은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0433,벽운계곡,서울특별시 노원구 동일로250길 44-142 (상계동),37.68407458,127.0662431,벽운계곡은(는) 서울의 대표적인 명소입니다.,벽운계곡은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0434,별마당 도서관,서울 강남구 영동대로 513 스타필드 코엑스몰 B1,37.51182391,127.059159,별마당 도서관은(는) 서울의 대표적인 명소입니다.,별마당 도서관은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0435,별마당도서관,서울특별시 강남구 영동대로 513,37.51182391,127.059159,별마당도서관은(는) 서울의 대표적인 명소입니다.,별마당도서관은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0436,별책부록,서울특별시 용산구 신흥로16길 7 (용산동2가),37.54493118,126.9869973,별책부록은(는) 서울의 대표적인 명소입니다.,별책부록은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0437,보라매공원,서울 동작구 신대방동 722,37.49328308,126.9205176,보라매공원은(는) 서울의 대표적인 명소입니다.,보라매공원은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0438,보문사(서울),서울특별시 성북구 보문사길 20 (보문동3가),37.58492213,127.0161721,보문사(서울)은(는) 서울의 대표적인 명소입니다.,보문사(서울)은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0439,보성사터,서울특별시 종로구 우정국로 55 (견지동),37.57389314,126.9818817,보성사터은(는) 서울의 대표적인 명소입니다.,보성사터은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0440,보신각,서울 종로구 종로 54,37.56976765,126.9836456,보신각은(는) 서울의 대표적인 명소입니다.,보신각은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0441,보신각터,서울특별시 종로구 종로 54,37.56976739,126.9836776,보신각터은(는) 서울의 대표적인 명소입니다.,보신각터은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0442,본원정사(서울),서울특별시 강북구 삼각산로 1,37.63730131,127.0053177,본원정사(서울)은(는) 서울의 대표적인 명소입니다.,본원정사(서울)은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0443,본화랑,서울특별시 종로구 자하문로 299 지하1층,37.59911886,126.9596665,본화랑은(는) 서울의 대표적인 명소입니다.,본화랑은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0444,봉산 편백마을 치유의 숲,은평구 신사동 산 93-8,37.59473076,126.9027653,봉산 편백마을 치유의 숲은(는) 서울의 대표적인 명소입니다.,봉산 편백마을 치유의 숲은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
